Country,Position,Rank,Agent_IDs,Original_USD,Converted_PKR,Final_PKR
Germany,3|0.326,3,"2263,2738",0.326000,94.54,135.21
Germany,3|0.14,3,2739,0.140000,40.60,284.20
Germany,3|0.627,3,3168,0.627000,181.83,230.94
Germany,3|0.835,3,"3193,3309,3330",0.835000,242.15,307.55
Germany,3|0.626,3,3394,0.626000,181.54,230.57
Germany,1|0.835,1,3435,0.835000,242.15,307.55
Kosovo,3|0.063,3,3168,0.063000,18.27,127.89
