Country,Rank,Agent_IDs,Original_USD,Converted_PKR,Final_PKR
Hong Kong,Bronze,"3330,3370,2579",0.271000,78.59,110.03
Hong Kong,Bronze,3328,0.220000,63.80,89.32
Hong Kong,Bronze,1384,0.259000,75.11,105.15
Kosovo,Bronze,3168,0.063000,18.27,54.81
