Country,Position,Rank,Agent_IDs,Original_USD,Converted_PKR,Final_PKR
Iran,3|0.335,3,"2579,3193,3330,3370,3371,3309,3168",0.335000,93.80,131.32
Iran,3|0.12,3,3182,0.120000,33.60,67.20
Peru ,3|0.202,3,2457,0.202000,56.56,79.18
Peru ,3|0.835,3,"2750,2579,3160,3370,3411,3309",0.835000,233.80,292.25
Peru ,3|0.129,3,2266,0.129000,36.12,72.24
Peru ,3|0.198,3,3001,0.198000,55.44,77.62
Peru ,3|0.12,3,3182,0.120000,33.60,67.20
Peru ,3|0.118,3,3193,0.118000,33.04,66.08
Peru ,3|0.174,3,3371,0.174000,48.72,97.44
Peru ,3|0.084,3,3168,0.084000,23.52,47.04
Viet nam,3|0.335,3,"2750,2579,2567,3428",0.335000,93.80,131.32
Viet nam,3|0.167,3,2318,0.167000,46.76,93.52
Viet nam,3|0.067,3,3082,0.067000,18.76,37.52
Viet nam,2|0.198,2,3001,0.198000,55.44,77.62
Viet nam,3|0.12,3,3182,0.120000,33.60,67.20
Viet nam,2|0.118,2,3193,0.118000,33.04,66.08
Viet nam,2|0.095,2,3109,0.095000,26.60,53.20
Viet nam,3|0.054,3,3160,0.054000,15.12,30.24
Viet nam,3|0.078,3,3237,0.078000,21.84,43.68
Viet nam,3|0.222,3,3335,0.222000,62.16,87.02
Viet nam,3|0.3,3,3421,0.300000,84.00,117.60
Zimbabwe,3|0.198,3,3001,0.198000,55.44,77.62
Zimbabwe,3|0.335,3,"2579,3160,3370,3428",0.335000,93.80,131.32
Zimbabwe,3|0.12,3,3182,0.120000,33.60,67.20
Zimbabwe,3|0.05,3,3335,0.050000,14.00,28.00
Nepal,3|0.129,3,2266,0.129000,36.12,72.24
Nepal,3|0.198,3,3001,0.198000,55.44,77.62
Nepal,3|0.335,3,"2579,3411,3370,3371,3309",0.335000,93.80,131.32
Nepal,3|0.12,3,3182,0.120000,33.60,67.20
Nepal,3|0.118,3,3193,0.118000,33.04,66.08
Nepal,3|0.295,3,3335,0.295000,82.60,115.64
Uzbekistan,3|0.198,3,3001,0.198000,55.44,77.62
Uzbekistan,3|0.384,3,"2579,3330,3370,3428,3309",0.384000,107.52,134.40
Uzbekistan,3|0.12,3,3182,0.120000,33.60,67.20
Uzbekistan,3|0.151,3,3160,0.151000,42.28,84.56
Uzbekistan,3|0.118,3,3193,0.118000,33.04,66.08
Uzbekistan,3|0.08,3,3168,0.080000,22.40,44.80
Uzbekistan,3|0.096,3,3335,0.096000,26.88,53.76
Nigeria,3|0.335,3,"2750,2579,3160,3330,2567,3370,3309",0.335000,93.80,131.32
Nigeria,3|0.158,3,2217,0.158000,44.24,88.48
Nigeria,3|0.129,3,2266,0.129000,36.12,72.24
Nigeria,3|0.198,3,3001,0.198000,55.44,77.62
Nigeria,3|0.12,3,3182,0.120000,33.60,67.20
Nigeria,3|0.118,3,3193,0.118000,33.04,66.08
Nigeria,3|0.196,3,3237,0.196000,54.88,76.83
Nigeria,3|0.084,3,3168,0.084000,23.52,47.04
Nigeria,3|0.222,3,3335,0.222000,62.16,87.02
Swaziland,3|0.129,3,2266,0.129000,36.12,72.24
Swaziland,3|0.198,3,3001,0.198000,55.44,77.62
Swaziland,3|0.12,3,3182,0.120000,33.60,67.20
Swaziland,3|0.335,3,"3370,3309",0.335000,93.80,131.32
Swaziland,3|0.28,3,3335,0.280000,78.40,109.76
Congo (Dem. Republic),3|0.335,3,"2750,3160,3330,2567,2260,3370",0.335000,93.80,131.32
Congo (Dem. Republic),3|0.129,3,2266,0.129000,36.12,72.24
Congo (Dem. Republic),3|0.198,3,3001,0.198000,55.44,77.62
Congo (Dem. Republic),3|0.12,3,3182,0.120000,33.60,67.20
France,3|0.502,3,2750,0.502000,140.56,175.70
France,3|0.5,3,"2263,3371",0.500000,140.00,175.00
France,3|0.6,3,2738,0.600000,168.00,210.00
France,3|0.129,3,2266,0.129000,36.12,72.24
France,3|0.198,3,3001,0.198000,55.44,77.62
France,3|6.667,3,2579,6.667000,1866.76,2333.45
France,3|0.351,3,2739,0.351000,98.28,137.59
France,3|0.12,3,3182,0.120000,33.60,67.20
France,2|0.118,2,3193,0.118000,33.04,66.08
France,3|0.4,3,2442,0.400000,112.00,140.00
France,3|0.192,3,3109,0.192000,53.76,75.26
France,3|1.194,3,3160,1.194000,334.32,417.90
