Country,Rank,Agent_IDs,Original_USD,Converted_PKR,Final_PKR
Rwanda,Bronze,3182,0.054000,15.12,24.19
Rwanda,Bronze,"2579,3370,3371,3309,3042,2260,3271",0.166000,46.48,69.72
Gabon,Bronze,"2750,3160,2579,3309,3042,2260,3271",0.136000,38.08,57.12
Gabon,Bronze,"2266,3182",0.054000,15.12,24.19
Gabon,Bronze,3001,0.099000,27.72,41.58
Gabon,Bronze,3193,0.067000,18.76,30.02
Gabon,Bronze,3371,0.094000,26.32,39.48
Gabon,Bronze,2920,0.068000,19.04,30.46
Sudan,Bronze,"2750,3193,3370,3371,3309,2260,3271",0.192000,53.76,75.26
Sudan,Bronze,3001,0.099000,27.72,41.58
Sudan,Bronze,3182,0.054000,15.12,24.19
Sudan,Bronze,3168,0.060000,16.80,26.88
Spain,Gold,2263,0.135000,37.80,56.70
Spain,Bronze,"2750,2579,3370,3309,3042,2260,3271,3168",0.251000,70.28,98.39
Spain,Bronze,3001,0.099000,27.72,41.58
Spain,Silver,2738,0.206000,57.68,80.75
Spain,Bronze,3193,0.067000,18.76,30.02
Spain,Silver,3330,0.251000,70.28,98.39
Spain,Bronze,3160,0.104000,29.12,43.68
Spain,Bronze,"3329,3328",0.134000,37.52,56.28
Spain,Bronze,"3335,3371",0.118000,33.04,49.56
Spain,Bronze,3178,0.060000,16.80,26.88
Nicaragua,Bronze,"2750,2579,3371,3309,3042,2260,3271",0.118000,33.04,49.56
