Country,Rank,Agent_IDs,Original_USD,Converted_PKR,Final_PKR
Malaysia,Bronze,"3193,2579,3330,3309,1384",0.584000,163.52,204.40
Hong Kong,Bronze,"3193,3330,2579",0.288000,80.64,112.90
Kosovo,Bronze,3168,0.063000,17.64,28.22
United States (virtual),Bronze,"2430,2440,2441,2767,2748,2784,2677,2524,2675,2681,2620,2568,3154",0.012000,3.36,5.38
United States (virtual),Bronze,3209,0.024000,6.72,10.75
United States (virtual),Bronze,"3160,3193,3212,3406,3330",0.032000,8.96,14.34
