Country,Rank,Agent_IDs,Original_USD,Converted_PKR,Final_PKR
India,Bronze,"3160,3193,3406,3330,3309",0.027000,7.83,23.49
Hong Kong,Bronze,"3193,3330,2579",0.271000,78.59,110.03
Hong Kong,Bronze,1384,0.264000,76.56,107.18
Kosovo,Bronze,3168,0.063000,18.27,54.81
