Country,Position,Rank,Agent_IDs,Original_USD,Converted_PKR,Final_PKR
Tanzania,3|0.451,3,"2750,2579,3193,3160,3330,3370,3371,3309",0.451000,130.79,166.12
Tanzania,3|0.1,3,3168,0.100000,29.00,203.00
Sri Lanka,3|0.758,3,"2579,3193,2567,3411,3370",0.758000,219.82,279.19
Sri Lanka,3|0.568,3,3168,0.568000,164.72,209.21
Honduras,3|1.208,3,"2750,2579,3193,3160,3370,3371,3309",1.208000,350.32,444.94
Argentinas,3|0.451,3,"2286,2750",0.451000,130.79,166.12
Argentinas,3|0.394,3,2217,0.394000,114.26,145.12
Argentinas,3|1.51,3,"2579,3160,3193,2260,3428",1.510000,437.90,556.18
Argentinas,3|0.242,3,2263,0.242000,70.18,100.37
Argentinas,3|0.323,3,2738,0.323000,93.67,133.97
Argentinas,3|0.231,3,3237,0.231000,66.99,95.81
Argentinas,3|0.14,3,"3056,2920,2556",0.140000,40.60,284.20
Argentinas,3|0.295,3,3335,0.295000,85.55,122.35
Myanmar,3|0.394,3,2217,0.394000,114.26,145.12
Myanmar,3|0.435,3,"3160,3193,2579,3330,3411,3370,3309",0.435000,126.15,160.22
Myanmar,3|0.311,3,3371,0.311000,90.19,128.99
Tunisia,3|0.782,3,"2750,3160,3370,3371,3309",0.782000,226.78,288.03
Tunisia,3|0.474,3,3168,0.474000,137.46,174.59
Timor-Leste,3|0.782,3,"3160,3370",0.782000,226.78,288.03
Lesotho,3|0.884,3,"3370,3309",0.884000,256.36,325.60
Lesotho,3|0.552,3,3371,0.552000,160.08,203.32
Ecuador,3|0.884,3,"2750,2579,3193,3160,3370,3371,3309",0.884000,256.36,325.60
Ecuador,3|0.591,3,3001,0.591000,171.39,217.68
Ecuador,3|0.663,3,3168,0.663000,192.27,244.20
El Salvador,3|0.842,3,"2750,2260,3370",0.842000,244.18,310.13
El Salvador,3|0.643,3,2920,0.643000,186.47,236.84
Morocco,3|0.627,3,"2750,2579,3193,3330,3370",0.627000,181.83,230.94
Morocco,3|0.435,3,2738,0.435000,126.15,160.22
Morocco,3|0.104,3,3160,0.104000,30.16,211.12
Morocco,3|0.326,3,2263,0.326000,94.54,135.21
Morocco,3|0.266,3,2840,0.266000,77.14,110.33
Morocco,3|0.016,3,3237,0.016000,4.64,32.48
Morocco,3|0.08,3,"3309,3340",0.080000,23.20,162.40
Morocco,3|0.148,3,3335,0.148000,42.92,300.44
Uganda,3|0.136,3,"2750,3193,3370,3309",0.136000,39.44,276.08
Malawi,3|0.884,3,"2750,2579,3193,3370,3371,3309",0.884000,256.36,325.60
Ghana,3|0.108,3,"2750,3193,3330,3370,2579,3309",0.108000,31.32,219.24
Ghana,3|0.08,3,3160,0.080000,23.20,162.40
Kenya,3|0.668,3,"2750,2579,3193,3160,3330,2567,3370,3309",0.668000,193.72,246.04
Kenya,3|0.591,3,2217,0.591000,171.39,217.68
Kenya,3|0.186,3,2738,0.186000,53.94,77.14
Kenya,3|0.093,3,2263,0.093000,26.97,188.79
Kenya,3|0.066,3,3340,0.066000,19.14,133.98
Panama,3|0.451,3,"2750,3193,3370,3371,3309",0.451000,130.79,166.12
Jamaica,3|0.842,3,"3370,3371,3309",0.842000,244.18,310.13
Venezuela,3|1.078,3,"2750,2579,3193,3160,3309",1.078000,312.62,397.06
Venezuela,3|0.624,3,3335,0.624000,180.96,229.84
Venezuela,3|0.701,3,3371,0.701000,203.29,258.20
Kazakhstan,3|0.136,3,2750,0.136000,39.44,276.08
Kazakhstan,3|1.208,3,"2579,3193,3330,3370,3428,3309",1.208000,350.32,444.94
Kazakhstan,3|0.651,3,2738,0.651000,188.79,239.78
Kazakhstan,3|0.089,3,"3328,3335,3371",0.089000,25.81,180.67
Kazakhstan,3|0.011,3,3168,0.011000,3.19,22.33
Kazakhstan,3|0.488,3,2263,0.488000,141.52,179.74
Kazakhstan,3|0.214,3,3421,0.214000,62.06,88.76
Colombia,3|0.548,3,"2286,2750,2579,3193,3330,2567,3406,3370,3309",0.548000,158.92,201.84
Colombia,3|0.438,3,2217,0.438000,127.02,161.33
Colombia,3|0.06,3,"3160,3340,3371",0.060000,17.40,121.80
Colombia,3|0.084,3,3109,0.084000,24.36,170.52
Colombia,3|0.012,3,3243,0.012000,3.48,24.36
Colombia,2|0.012,2,3253,0.012000,3.48,24.36
Colombia,3|0.546,3,2840,0.546000,158.34,201.11
Colombia,3|0.014,3,3237,0.014000,4.06,28.42
Colombia,3|0.148,3,3335,0.148000,42.92,300.44
Colombia,3|0.011,3,2236,0.011000,3.19,22.33
Colombia,3|0.01,3,3288,0.010000,2.90,20.30
Paraguay,3|0.758,3,"2750,2579,3193,3160,3370,3371",0.758000,219.82,279.19
Paraguay,3|0.202,3,3309,0.202000,58.58,83.78
Paraguay,3|0.136,3,"3328,3418",0.136000,39.44,276.08
Turkey,3|0.938,3,"2750,2579,3193,2567,3406,3370,3160,3309",0.938000,272.02,345.49
