Country,Rank,Agent_IDs,Original_USD,Converted_PKR,Final_PKR
Turkey,Bronze,"2750,3193,3309",0.108000,31.32,46.98
Kosovo,Bronze,3168,0.063000,18.27,54.81
Gibraltar,Bronze,2750,0.886000,256.94,308.33
