Service,Country,Position,Rank,Agent_IDs,Original_USD,Converted_PKR,Final_PKR
Twitter,Malawi,3|0.166,3,"2579,2750,3193,3309,3370,3371,3393",0.166000,46.48,69.72
Twitter,Malawi,3|0.099,3,3001,0.099000,27.72,41.58
Twitter,Ghana,3|0.054,3,2266,0.054000,15.12,22.68
Twitter,Ghana,3|0.502,3,"2579,2750,3160,3193,3309,3330,3370,3393",0.502000,140.56,175.70
Twitter,Ghana,3|0.099,3,3001,0.099000,27.72,41.58
Twitter,Ghana,3|0.148,3,3335,0.148000,41.44,62.16
Twitter,Kenya,3|0.198,3,2217,0.198000,55.44,77.62
Twitter,Kenya,3|0.048,3,2263,0.048000,13.44,20.16
Twitter,Kenya,3|0.054,3,2266,0.054000,15.12,22.68
Twitter,Kenya,3|0.502,3,"2567,2579,3160,3168,3193,3309,3330,3370,3393",0.502000,140.56,175.70
Twitter,Kenya,3|0.064,3,2738,0.064000,17.92,26.88
Twitter,Kenya,3|0.046,3,2750,0.046000,12.88,19.32
Twitter,Kenya,3|0.192,3,2840,0.192000,53.76,75.26
Twitter,Kenya,3|0.099,3,3001,0.099000,27.72,41.58
Twitter,Kenya,3|0.016,3,3237,0.016000,4.48,6.72
Twitter,Kenya,3|0.045,3,3335,0.045000,12.60,18.90
Twitter,Kenya,3|0.04,3,3340,0.040000,11.20,16.80
Twitter,Panama,3|0.054,3,2266,0.054000,15.12,22.68
Twitter,Panama,3|0.502,3,"2579,2750,3193,3309,3370,3371,3393",0.502000,140.56,175.70
Twitter,Panama,3|0.099,3,3001,0.099000,27.72,41.58
Twitter,Jamaica,3|0.054,3,2266,0.054000,15.12,22.68
Twitter,Jamaica,3|0.178,3,"2579,3309,3370,3371,3393",0.178000,49.84,74.76
Twitter,Jamaica,3|0.099,3,3001,0.099000,27.72,41.58
Twitter,Venezuela,3|0.054,3,2266,0.054000,15.12,22.68
Twitter,Venezuela,3|0.164,3,"2579,2750,3160,3193,3309,3370,3371,3393",0.164000,45.92,68.88
Twitter,Venezuela,3|0.099,3,3001,0.099000,27.72,41.58
Twitter,Venezuela,3|0.163,3,3335,0.163000,45.64,68.46
Twitter,Kazakhstan,3|0.034,3,2263,0.034000,9.52,14.28
Twitter,Kazakhstan,3|0.054,3,2266,0.054000,15.12,22.68
Twitter,Kazakhstan,3|0.502,3,"2567,2579,2750,3193,3309,3330,3370,3393",0.502000,140.56,175.70
Twitter,Kazakhstan,3|0.046,3,"2738,3421",0.046000,12.88,19.32
Twitter,Kazakhstan,3|0.099,3,3001,0.099000,27.72,41.58
Twitter,Kazakhstan,3|0.011,3,3168,0.011000,3.08,4.62
Twitter,Kazakhstan,3|0.014,3,3237,0.014000,3.92,5.88
Twitter,Kazakhstan,3|0.028,3,3328,0.028000,7.84,11.76
Twitter,Kazakhstan,3|0.112,3,3371,0.112000,31.36,47.04
Twitter,Colombia,3|0.099,3,"2217,3001",0.099000,27.72,41.58
Twitter,Colombia,3|0.02,3,2236,0.020000,5.60,8.40
Twitter,Colombia,3|0.054,3,2266,0.054000,15.12,22.68
Twitter,Colombia,3|0.502,3,"2286,2579,2750,3193,3330,3370,3406",0.502000,140.56,175.70
Twitter,Colombia,3|0.024,3,2335,0.024000,6.72,10.08
Twitter,Colombia,3|0.375,3,2840,0.375000,105.00,131.25
Twitter,Colombia,3|0.019,3,3160,0.019000,5.32,7.98
Twitter,Colombia,1|0.008,1,3237,0.008000,2.24,3.36
Twitter,Colombia,3|0.035,3,3243,0.035000,9.80,14.70
Twitter,Colombia,3|0.376,3,3253,0.376000,105.28,131.60
Twitter,Colombia,1|0.018,1,3288,0.018000,5.04,7.56
Twitter,Colombia,3|0.074,3,"3335,3340",0.074000,20.72,31.08
Twitter,Paraguay,3|0.054,3,2266,0.054000,15.12,22.68
Twitter,Paraguay,3|0.134,3,"2579,2750,3160,3193,3370,3393,3418",0.134000,37.52,56.28
Twitter,Paraguay,3|0.099,3,3001,0.099000,27.72,41.58
Twitter,Paraguay,3|0.067,3,3309,0.067000,18.76,28.14
Twitter,Paraguay,3|0.066,3,3371,0.066000,18.48,27.72
Twitter,Turkey,3|0.134,3,"2750,3160,3193,3309,3406",0.134000,37.52,56.28
Twitter,Turkey,3|0.099,3,3001,0.099000,27.72,41.58
Twitter,Turkey,3|0.094,3,3329,0.094000,26.32,39.48
Twitter,Kyrgyzstan,3|0.502,3,"2579,2750,3193,3309,3330,3370,3393",0.502000,140.56,175.70
Twitter,Kyrgyzstan,3|0.099,3,3001,0.099000,27.72,41.58
Twitter,Kyrgyzstan,3|0.052,3,3371,0.052000,14.56,21.84
Twitter,Jordan,3|0.054,3,2266,0.054000,15.12,22.68
Twitter,Jordan,3|0.178,3,"2579,3168,3193,3309,3370,3371,3393",0.178000,49.84,74.76
Twitter,Jordan,3|0.099,3,3001,0.099000,27.72,41.58
Twitter,Cameroon,3|0.166,3,"2263,2709,3168",0.166000,46.48,69.72
Twitter,Cameroon,3|0.054,3,2266,0.054000,15.12,22.68
Twitter,Cameroon,3|0.22,3,"2567,2579,2738,2739,2750,3160,3193,3330,3370",0.220000,61.60,86.24
Twitter,Cameroon,3|0.195,3,2840,0.195000,54.60,76.44
Twitter,Cameroon,3|0.099,3,3001,0.099000,27.72,41.58
Twitter,Cameroon,3|0.011,3,3237,0.011000,3.08,4.62
Twitter,Cameroon,3|0.038,3,3335,0.038000,10.64,15.96
Twitter,Israel,3|1.18,3,2263,1.180000,330.40,413.00
Twitter,Israel,3|1.25,3,"2567,2579,3193,3330,3370",1.250000,350.00,437.50
Twitter,Israel,3|0.994,3,2738,0.994000,278.32,347.90
Twitter,Israel,3|0.099,3,3001,0.099000,27.72,41.58
Twitter,Israel,3|0.028,3,3168,0.028000,7.84,11.76
